,id,date_initialized,date_updated,user_id
2019,32094,,,34219
2020,32101,,,34229
2021,32104,,,6724
2022,32107,,,34234
2023,32105,,,34232
2024,32117,,,34244
2025,32110,,,34237
2026,32113,,,34240
2027,32111,,,34238
2028,32115,,,34242
2029,45052,,,48172
2030,32006,,,34130
2031,32112,2017-01-05 16:32:39.458111+00:00,2017-04-28 17:12:39.623032+00:00,34239
2032,32103,,,34231
2033,32097,,,34222
2034,32131,2017-03-20 22:38:06.456261+00:00,2017-06-12 23:01:21.817085+00:00,34257
2035,32124,,,34250
2036,32126,,,34251
2037,32127,,,34252
2038,32130,,,34256
2039,45995,,,49147
2040,32158,,,34281
2041,32137,,,34262
2042,32142,,,34267
2043,32139,,,34265
2044,32148,,,34271
2045,32147,,,34270
2046,32149,,,34272
2047,32152,,,34275
2048,32203,,,34321
2049,32150,,,34273
2050,32164,2017-02-24 05:02:07+00:00,2017-07-24 19:49:11.518741+00:00,34287
2051,32161,,,34284
2052,32163,,,34286
2053,32162,,,34285
2054,32167,,,34290
2055,32177,,,34298
2056,32173,,,34294
2057,45054,,,48174
2058,44105,,,47144
2059,32178,,,34299
2060,32180,,,34301
2061,32157,,,34280
2062,32172,,,34293
2063,32154,,,34277
2064,32204,,,34323
2065,32183,,,34304
2066,32182,,,34303
2067,32179,,,34300
2068,32186,,,34306
2069,44106,,,47145
2070,32187,,,34307
2071,32193,,,34314
2072,32188,,,34308
2073,32194,,,34315
2074,32189,,,34309
2075,32209,,,34332
2076,32192,,,34313
2077,32200,,,34319
2078,32196,,,34317
2079,32198,2017-01-06 00:11:40.260280+00:00,2017-08-24 17:38:35.747969+00:00,30841
2080,37111,2017-02-12 01:52:53.224151+00:00,2017-08-08 00:03:11.762958+00:00,39333
2081,32195,,,34316
2082,32211,,,34334
2083,32212,,,34335
2084,32214,,,34337
2085,32213,,,34336
2086,32215,,,34338
2087,32248,,,34368
2088,32217,,,34339
2089,32231,,,34351
2090,32220,,,34342
2091,32233,,,34353
2092,44107,,,47146
2093,32235,,,34355
2094,32223,,,34344
2095,32239,,,34359
2096,32224,,,34345
2097,45056,,,48177
2098,32238,,,34358
2099,32236,,,34356
2100,32241,,,34361
2101,32243,,,34363
2102,32244,,,34364
2103,32245,,,34365
2104,32246,,,34366
2105,32253,,,34375
2106,32263,,,34386
2107,32265,,,34385
2108,32258,,,34380
2109,32259,,,34381
2110,32242,,,34362
2111,32251,,,34371
2112,32264,,,34387
2113,32260,2017-01-10 06:33:20.293017+00:00,2017-04-28 23:39:43.105849+00:00,34382
2114,32270,,,34395
2115,32257,,,34379
2116,32275,,,34401
2117,32285,,,34411
2118,32290,,,34416
2119,32283,,,34410
2120,32286,,,34413
2121,32287,,,18440
2122,32292,,,34418
2123,32276,,,34402
2124,45998,,,49150
2125,32268,,,34390
2126,32293,,,34419
2127,32296,,,34422
2128,32273,,,34399
2129,32295,,,34421
2130,32274,,,34400
2131,46000,,,49152
2132,44110,,,47149
2133,32307,,,34431
2134,32312,,,34437
2135,32309,,,34433
2136,32305,,,34429
2137,32300,,,34424
2138,32311,,,34435
2139,32316,,,34441
2140,32322,,,34447
2141,45059,,,48180
2142,32317,,,34442
2143,32370,,,34495
2144,32310,,,34434
2145,32319,,,34444
2146,32333,,,34458
2147,32328,,,34453
2148,32334,,,34459
2149,44111,,,47150
2150,32338,,,34464
2151,45060,2017-03-27 19:25:18.013411+00:00,2017-04-12 19:07:02.271268+00:00,48181
2152,32339,,,34465
2153,32341,,,34468
2154,32337,,,34463
2155,32332,,,34457
2156,32344,,,34471
2157,32345,,,34472
2158,32347,,,34474
2159,46003,,,49155
2160,44114,,,47154
2161,32349,,,34476
2162,32348,,,34475
2163,32350,,,34477
2164,32366,,,34490
2165,32361,,,34485
2166,45393,2017-03-28 20:26:49.467596+00:00,2017-04-10 18:21:37.473440+00:00,48522
2167,46005,,,49157
2168,32363,,,34487
2169,32364,,,34488
2170,32390,,,34517
2171,32330,,,34455
2172,32369,,,34494
2173,32393,,,34519
2174,32372,,,34497
2175,45064,,,48186
2176,32389,,,34516
2177,32382,,,34509
2178,32377,,,34502
2179,32373,,,34498
2180,32409,,,34534
2181,32394,,,34520
2182,32386,,,34513
2183,32378,,,34503
2184,32397,,,34523
2185,32427,2017-01-08 19:27:41.829706+00:00,2017-10-09 17:50:29.664022+00:00,34553
2186,32395,,,34521
2187,32367,,,34491
2188,32384,,,34511
2189,32398,,,34524
2190,32392,2017-01-08 03:17:01.606721+00:00,2017-01-10 03:51:50.859398+00:00,26513
2191,32416,,,34542
2192,32406,,,34531
2193,32408,,,34533
2194,32411,,,34537
2195,32421,,,34546
2196,32381,2017-02-14 05:13:08+00:00,2017-11-16 00:31:02.957731+00:00,34507
2197,32419,,,34544
2198,32459,2017-01-29 18:38:20.822549+00:00,2017-05-15 01:17:21.860808+00:00,34587
2199,32457,,,34585
2200,32458,,,34586
2201,32425,,,34550
2202,45065,,,48187
2203,32412,,,34538
2204,32407,,,34532
2205,32383,,,34510
2206,32433,,,34559
2207,32434,,,34560
2208,32438,,,34564
2209,32443,,,34570
2210,32431,,,34556
2211,32432,,,34557
2212,32428,,,34554
2213,32440,,,23706
2214,32437,,,34563
2215,32442,,,34568
2216,32446,,,34574
2217,32449,,,34577
2218,32451,,,34579
2219,32454,,,34582
2220,32424,,,34549
2221,32456,,,34584
2222,32474,,,34602
2223,32475,,,34603
2224,32461,,,34588
2225,32462,,,34589
2226,32476,,,34604
2227,32463,,,34590
2228,32469,,,34597
2229,32498,,,34627
2230,32460,2017-01-09 01:36:54.849662+00:00,2017-07-24 14:06:34.027544+00:00,20231
2231,32480,,,34608
2232,32471,,,34599
2233,32472,,,34600
2234,32468,,,34596
2235,32473,,,34601
2236,32489,,,34617
2237,32493,,,34621
2238,32485,,,34613
2239,32487,,,34615
2240,46009,,,49161
2241,32492,,,34620
2242,32495,,,34623
2243,32497,,,34626
2244,32478,,,34606
2245,43390,,,46398
2246,32531,,,34663
2247,32486,,,34614
2248,32464,,,34591
2249,32482,,,34610
2250,32523,,,34654
2251,32505,,,34634
2252,32572,,,34704
2253,32512,,,34642
2254,32502,,,34631
2255,32507,,,34636
2256,32521,,,34651
2257,32513,,,34643
2258,32514,,,34644
2259,32529,,,34661
2260,32509,,,34638
2261,32517,,,34647
2262,32500,,,34629
2263,32519,,,34649
2264,32518,,,34648
2265,32522,,,34653
2266,32527,2017-01-09 16:24:11.424805+00:00,2017-03-30 16:02:38.175949+00:00,34659
2267,32526,,,34658
2268,32525,,,34656
2269,32506,,,34635
2270,32488,,,34616
2271,32503,,,34632
2272,32536,,,34668
2273,32545,,,34675
2274,32534,,,34666
2275,45068,,,48190
2276,32535,,,34667
2277,32072,2017-01-04 23:47:59.471715+00:00,2017-01-15 23:07:41.642840+00:00,34197
2278,32548,,,34678
2279,32537,2017-01-09 17:53:39.852548+00:00,2017-06-07 16:46:50.112149+00:00,34669
2280,32551,,,34682
2281,32568,,,34699
2282,32439,,,34566
2283,32553,,,34684
2284,32554,,,34685
2285,32556,,,34687
2286,32562,,,34693
2287,45069,,,48191
2288,32557,,,34688
2289,32560,,,34691
2290,32559,,,34690
2291,32569,,,34701
2292,32591,2017-01-10 01:06:50.544537+00:00,2017-03-29 15:05:49.782558+00:00,34723
2293,32575,,,34707
2294,32576,,,34708
2295,32598,,,34730
2296,32577,,,34709
2297,32586,,,34717
2298,32587,,,34718
2299,32588,,,34720
2300,32585,,,34716
2301,32589,,,34721
2302,32596,,,34728
2303,32555,2017-01-09 19:54:50.758282+00:00,2017-02-27 16:42:16.392062+00:00,34686
2304,32597,2017-01-10 02:44:45.433385+00:00,2017-05-31 16:04:41.017687+00:00,34729
2305,32602,,,34733
2306,32606,,,34737
2307,32605,,,34736
2308,32608,,,34739
2309,32600,,,34732
2310,32610,,,34740
2311,32631,,,34760
2312,32626,,,34755
2313,32623,,,34752
2314,32613,,,34743
2315,32620,,,34749
2316,32624,,,34753
2317,32614,,,34744
2318,45071,,,48193
2319,44123,,,47163
2320,32621,,,34750
2321,32633,,,34762
2322,32641,,,34771
2323,32593,,,34725
2324,32635,,,34764
2325,32640,,,34770
2326,32616,,,34746
2327,32581,,,34713
2328,32645,,,34775
2329,32658,,,34788
2330,32651,,,34781
2331,32646,,,34776
2332,32625,,,34754
2333,32617,,,34747
2334,44126,,,47166
2335,32654,,,34784
2336,32657,,,34787
2337,32662,,,34792
2338,32655,,,34785
2339,32660,,,34790
2340,46015,,,49167
2341,45061,,,48182
2342,32661,,,34791
2343,32663,,,34793
2344,32664,,,34794
2345,32685,,,34812
2346,32677,,,34805
2347,32683,,,34810
2348,32670,,,34798
2349,32671,,,34800
2350,32666,,,34795
2351,32650,,,34780
2352,32675,,,34803
2353,32669,,,34797
2354,32682,,,34809
2355,32693,,,34821
2356,32679,,,34807
2357,32678,,,34806
2358,32689,,,34817
2359,32692,,,34820
2360,32691,,,34819
2361,32676,,,34804
2362,32705,,,34833
2363,32706,,,34834
2364,44127,,,47167
2365,32697,,,34825
2366,32686,,,34813
2367,32710,,,34838
2368,32700,,,34828
2369,32714,,,34842
2370,32690,,,34818
2371,32721,,,34849
2372,32709,,,34837
2373,32711,,,34839
2374,32717,,,34845
2375,46017,,,49171
2376,32725,,,34853
2377,32719,,,34847
2378,32749,,,34876
2379,32747,,,34874
2380,32726,,,34854
2381,31773,2017-01-02 17:06:12.507857+00:00,2017-03-22 06:34:13.975197+00:00,33889
2382,32730,,,34858
2383,32738,,,34865
2384,32708,,,34836
2385,32698,2017-01-27 23:54:47.814928+00:00,2018-04-12 17:28:30.494779+00:00,34826
2386,32716,,,34844
2387,32704,,,34832
2388,32748,,,34875
2389,32731,,,34860
2390,32741,,,34868
2391,32732,,,34861
2392,32746,,,34873
2393,32740,,,34867
2394,32743,,,34870
2395,32745,,,34872
2396,32752,,,34879
2397,32767,,,34893
2398,32766,,,34892
2399,32782,,,34907
2400,32762,2017-01-11 18:14:04.327714+00:00,2017-04-25 17:39:32.443465+00:00,33767
2401,32772,2017-01-11 19:41:28.598335+00:00,2017-08-25 21:51:36.614946+00:00,34898
2402,32758,,,34885
2403,32773,,,34652
2404,32759,,,34886
2405,32754,,,34881
2406,32742,,,34869
2407,32779,,,34904
2408,39288,2017-03-22 03:30:31.337642+00:00,2017-08-14 21:40:41.924677+00:00,41941
2409,32776,,,34901
2410,32757,2017-02-16 02:49:09.174026+00:00,2017-04-12 17:51:41.296472+00:00,34884
2411,45077,,,48199
2412,32783,,,34908
2413,32778,,,34903
2414,32784,,,34909
2415,32791,,,34915
2416,32775,,,34900
2417,32790,,,34916
2418,32792,,,34917
2419,45078,2017-03-27 20:17:42.076814+00:00,2017-07-10 21:05:19.854140+00:00,48200
2420,36543,2017-02-10 18:28:25.899577+00:00,2018-08-23 14:34:36.340616+00:00,38761
2421,32866,,,34987
2422,32797,,,34922
2423,32803,,,34928
2424,32799,,,34924
2425,32789,2017-01-11 20:34:12.931641+00:00,2017-02-11 17:36:33.151326+00:00,34914
2426,32795,,,34920
2427,32798,,,34923
2428,32812,,,34936
2429,32787,,,34912
2430,32807,,,34932
2431,45079,,,48201
2432,32815,,,34939
2433,32819,,,34943
2434,32821,,,34945
2435,32824,2017-01-12 00:53:22.457225+00:00,2017-04-06 14:29:00.237106+00:00,34947
2436,46021,,,49176
2437,32813,,,34937
2438,32820,,,34944
2439,32816,,,34940
2440,32860,,,34981
2441,32806,,,34931
2442,32827,,,34950
2443,32825,,,34948
2444,32833,,,34956
2445,32826,,,34949
2446,32837,,,34960
2447,44133,,,47173
2448,32834,,,34957
2449,46023,,,49178
2450,32830,,,34953
2451,32835,,,34958
2452,32201,2017-01-06 00:26:37.452429+00:00,2017-01-12 02:12:19.311010+00:00,34320
2453,32838,,,34961
2454,32836,,,34959
2455,32751,2017-01-12 05:09:53.585290+00:00,2017-01-16 00:26:15.879167+00:00,34878
2456,32865,,,34986
2457,32867,2017-01-13 17:07:00.471820+00:00,2017-02-04 02:59:22.944884+00:00,34988
2458,32267,2017-01-06 18:14:01.069925+00:00,2017-03-08 03:16:42.917082+00:00,34389
2459,32870,2017-01-12 09:41:01.093270+00:00,2017-05-27 16:10:10.742512+00:00,34991
2460,32871,,,34992
2461,32847,,,34969
2462,32848,,,34971
2463,32846,,,34968
2464,32858,,,34979
2465,32850,,,34972
2466,32857,,,34978
2467,32859,,,34980
2468,45294,,,48425
2469,44136,,,47176
2470,44137,,,47177
2471,32883,,,35004
2472,32877,,,34998
2473,32878,,,34999
2474,32849,2017-01-12 04:19:37.964894+00:00,2017-04-24 01:30:25.383482+00:00,34970
2475,46026,,,49181
2476,32880,,,35001
2477,32876,,,34997
2478,32873,,,34994
2479,32874,,,34995
2480,45084,,,48207
2481,32885,,,35006
2482,43886,2017-03-24 01:17:36.151540+00:00,2017-06-14 22:51:58.980493+00:00,46914
2483,32084,2017-01-05 02:13:47.027206+00:00,2017-05-16 23:56:55.622185+00:00,34209
2484,38331,2017-02-22 17:14:10.673688+00:00,2017-04-28 19:25:43.545762+00:00,40715
2485,32887,,,35008
2486,32889,,,35010
2487,32892,,,35013
2488,32895,,,35018
2489,46028,,,49183
2490,32898,,,35021
2491,32901,2017-02-07 03:56:45.863026+00:00,2017-03-30 16:30:27.758858+00:00,35026
2492,32899,,,35023
2493,32891,,,35012
2494,32893,,,35016
2495,38489,2017-02-22 17:15:53.968178+00:00,2017-03-27 15:01:55.699027+00:00,40715
2496,33723,2017-01-26 01:10:57.786997+00:00,2017-01-26 01:23:41.897775+00:00,35868
2497,32926,,,35053
2498,32911,,,35037
2499,32907,,,35033
2500,32905,,,35030
2501,32910,,,35036
2502,45085,,,48208
2503,32916,,,35042
2504,32909,,,35035
2505,32920,,,35047
2506,32917,,,35043
2507,32933,,,35060
2508,32931,,,35058
2509,32918,,,35044
2510,32932,,,35059
2511,45087,,,48210
2512,32934,,,35061
2513,32908,,,35034
2514,32979,,,35105
2515,32937,,,35064
2516,32939,,,35066
2517,32941,,,35068
2518,32980,,,35106
2519,32974,,,35099
2520,32975,,,35100
2521,32978,,,35104
2522,32986,,,35115
2523,32981,,,35107
2524,32940,,,35067
2525,32949,,,35077
2526,32958,,,35084
2527,32960,,,35086
2528,32955,,,35082
2529,32959,,,35085
2530,32961,2017-01-13 00:25:40.457593+00:00,2017-05-05 16:18:15.814000+00:00,26519
2531,44142,,,47182
2532,32969,,,35094
2533,46031,,,49186
2534,32982,,,35110
2535,33007,,,35136
2536,32950,,,35078
2537,33833,2017-01-21 16:59:57.535583+00:00,2017-04-11 03:52:04.391771+00:00,35980
2538,33005,,,35134
2539,33006,2017-01-26 04:28:18.034966+00:00,2017-07-31 05:03:42.400576+00:00,35135
2540,32999,,,35128
2541,33015,,,35144
2542,32997,,,35126
2543,32992,,,35121
2544,32991,,,35120
2545,33001,,,35130
2546,32988,,,35117
2547,45089,,,48212
2548,33040,,,35170
2549,31757,2017-01-02 11:50:07.103870+00:00,2017-01-12 23:27:36.976928+00:00,33870
2550,33024,2017-01-13 16:38:45+00:00,2017-08-07 15:36:09.984327+00:00,35153
2551,33017,2017-01-22 01:20:20.091476+00:00,2017-08-05 18:57:16.673658+00:00,35146
2552,32996,,,35125
2553,32998,,,35127
2554,33020,,,35149
2555,33004,,,35133
2556,32990,,,35119
2557,33012,,,35141
2558,33011,,,35140
2559,33009,,,35138
2560,33016,,,35145
2561,33018,,,35147
2562,33021,,,35150
2563,33032,,,35161
2564,33022,,,35151
2565,33047,,,35176
2566,33033,,,35162
2567,33029,,,35158
2568,33035,,,35164
2569,33036,,,35166
2570,33008,,,35137
2571,33030,2017-01-13 17:06:27.933985+00:00,2017-08-21 20:40:17.372784+00:00,35096
2572,33042,,,35172
2573,33055,,,35184
2574,33050,,,35179
2575,33049,,,35178
2576,33058,,,35187
2577,44144,,,47185
2578,33039,,,35169
2579,33056,,,35185
2580,33074,2017-01-13 21:41:31.761243+00:00,2017-06-28 00:14:05.102721+00:00,35202
2581,33051,,,35180
2582,33067,,,35196
2583,33065,,,35194
2584,33063,,,35192
2585,33076,,,35203
2586,33061,,,35190
2587,45091,,,48214
2588,33110,,,35237
2589,33111,,,35238
2590,33077,,,35205
2591,33092,,,35221
2592,44146,,,47187
2593,33059,2017-01-20 17:28:14.847852+00:00,2017-02-12 20:56:30.772053+00:00,35188
2594,33082,,,35210
2595,33093,,,35222
2596,33088,,,35217
2597,44145,,,47186
2598,33081,,,35209
2599,33091,2017-01-14 00:26:37.150503+00:00,2017-01-20 22:19:35.295790+00:00,35220
2600,33085,,,35214
2601,33095,,,35224
2602,33099,,,35228
2603,33107,,,35234
2604,33094,,,35223
2605,33101,2017-01-14 01:48:24.322331+00:00,2017-05-04 20:01:41.924451+00:00,33803
2606,33120,,,35246
2607,33124,,,35250
2608,33112,,,35239
2609,33103,,,35231
2610,33115,,,35241
2611,46035,,,49190
2612,33105,,,35233
2613,33127,,,35253
2614,33119,,,35245
2615,33123,,,35249
2616,33168,2017-02-23 22:42:30.355790+00:00,2017-06-14 22:46:21.158220+00:00,35292
2617,33139,,,35263
2618,33138,,,35262
2619,33137,,,35261
2620,33141,,,35265
2621,33140,,,35264
2622,33169,,,35294
2623,33277,,,35407
2624,33279,,,35409
2625,33114,2017-01-14 04:12:36.611794+00:00,2017-02-12 19:54:32.065033+00:00,35240
2626,33113,2017-01-14 04:08:59.636350+00:00,2017-01-26 00:44:56.007935+00:00,35240
2627,44147,,,47188
2628,33148,,,35272
2629,33150,,,35274
2630,33145,,,35269
2631,33146,,,35270
2632,33157,,,35281
2633,33153,,,35277
2634,33152,,,35276
2635,33163,,,35287
2636,33155,2017-01-14 17:45:26.905974+00:00,2017-08-12 15:53:55.567783+00:00,35279
2637,33156,,,35280
2638,33179,,,35304
2639,33158,,,35282
2640,33160,,,35284
2641,33178,,,35302
2642,33198,,,35323
2643,33175,,,35299
2644,33183,,,35308
2645,33172,,,35297
2646,33194,,,35319
2647,33173,,,35298
2648,44148,,,47189
2649,33189,,,35313
2650,33193,,,35317
2651,33197,,,35322
2652,33232,2017-03-27 20:17:38.167202+00:00,2017-08-10 21:02:26.841783+00:00,35358
2653,33188,,,35312
2654,33200,,,35325
2655,33181,,,35306
2656,33199,,,35324
2657,33182,,,35307
2658,33184,,,26851
2659,33223,2017-01-15 17:39:35.591218+00:00,2017-04-30 17:27:50.837790+00:00,35349
2660,33212,,,35337
2661,33205,,,35329
2662,33204,,,35328
2663,45096,,,48218
2664,33221,,,35347
2665,33210,,,35335
2666,33227,,,35353
2667,33228,,,35354
2668,33233,,,35359
2669,33234,,,35360
2670,33276,,,35405
2671,33278,,,35408
2672,33280,,,35410
2673,33281,,,35411
2674,33295,,,35425
2675,33230,,,35356
2676,33237,,,35363
2677,33258,,,35387
2678,33247,,,35375
2679,33249,2017-01-15 23:36:31.073386+00:00,2017-05-11 18:11:01.836002+00:00,35378
2680,33273,,,35402
2681,33254,,,35383
2682,46040,,,49195
2683,33262,,,35391
2684,33263,,,35392
2685,33268,,,35397
2686,33241,,,35367
2687,44150,,,47191
2688,33225,,,35351
2689,33255,,,35384
2690,33240,,,35366
2691,33245,,,35372
2692,33252,,,35381
2693,33261,,,35390
2694,33265,,,35393
2695,33267,,,35396
2696,33274,,,35403
2697,33282,,,35412
2698,33292,,,35422
2699,33284,,,35414
2700,44151,,,47192
2701,33283,,,35413
2702,33301,,,35431
2703,33257,,,35386
2704,33285,,,35415
2705,33286,,,35416
2706,46041,,,49196
2707,33250,,,35379
2708,45097,,,48219
2709,33335,,,35464
2710,33253,,,35382
2711,33299,,,35429
2712,33294,,,35424
2713,33334,,,35463
2714,33333,,,35462
2715,33331,,,35460
2716,33337,,,35466
2717,33338,,,35468
2718,33342,,,35472
2719,33289,2017-01-16 06:23:52.960627+00:00,2017-01-28 01:04:38.738590+00:00,35419
2720,44152,,,47193
2721,33298,,,35428
2722,33293,,,35423
2723,33325,2017-01-16 18:58:50.696491+00:00,2017-05-06 23:27:25.496600+00:00,35453
2724,33318,,,35447
2725,33304,,,35435
2726,33288,2017-01-16 06:06:53.326151+00:00,2017-02-25 21:30:49.619485+00:00,35418
2727,33315,,,35444
2728,45099,,,48221
2729,33312,,,35441
2730,33317,,,35446
2731,33316,,,35445
2732,33321,,,35449
2733,33326,,,35454
2734,33328,,,35457
2735,33311,2017-01-16 17:21:59.652255+00:00,2017-02-08 17:05:55.163666+00:00,35440
2736,33360,,,35492
2737,33353,,,35485
2738,33319,,,35448
2739,33349,,,35479
2740,33351,,,35481
2741,33307,2017-01-17 03:48:20.504760+00:00,2017-02-07 01:00:24.291913+00:00,35438
2742,33357,,,35489
2743,33361,,,35493
2744,33363,,,35495
2745,33364,,,35496
2746,33371,,,35504
2747,33352,,,35482
2748,33372,,,35505
2749,33365,,,35497
2750,33367,,,35499
2751,45100,,,48222
2752,33393,,,35526
2753,33380,,,35513
2754,33381,,,35514
2755,33376,,,35509
2756,33382,,,35515
2757,33392,,,35525
2758,33377,,,35510
2759,33386,,,35519
2760,33379,,,35512
2761,33375,,,35508
2762,33398,,,35531
2763,33402,,,35535
2764,33385,,,35518
2765,33415,,,35550
2766,33409,,,35544
2767,33422,,,35558
2768,33427,2017-01-20 03:57:50+00:00,2018-02-12 17:35:27.071981+00:00,35563
2769,33412,,,35547
2770,33432,2017-01-18 02:34:16.084179+00:00,2017-11-21 22:57:51.801392+00:00,35569
2771,33419,,,35555
2772,33408,,,35543
2773,33434,,,35571
2774,33424,,,35560
2775,33435,,,35572
2776,44156,,,47197
2777,33436,,,35573
2778,33437,,,35574
2779,33440,,,35578
2780,33476,,,35616
2781,32429,2017-01-08 19:35:37.141495+00:00,2017-08-29 14:51:32.272940+00:00,9414
2782,33445,,,35584
2783,33508,2017-01-18 16:40:02.975167+00:00,2017-04-16 01:10:57.103255+00:00,35648
2784,33446,,,35585
2785,33485,,,35624
2786,33439,,,35575
2787,33448,,,35588
2788,33507,,,35647
2789,33463,,,35603
2790,33450,,,35590
2791,33459,,,35599
2792,33464,,,35604
2793,33467,,,35607
2794,33465,,,35605
2795,33451,,,35591
2796,33461,,,35601
2797,33073,2017-01-13 21:35:15.174454+00:00,2017-04-17 20:07:09.622248+00:00,35201
2798,33456,,,35596
2799,33951,2017-01-27 03:54:14.394334+00:00,2017-03-06 23:15:50.062105+00:00,36096
2800,33470,,,35610
2801,33469,,,35609
2802,33473,,,35613
2803,33472,,,35612
2804,33468,,,35608
2805,33494,,,35633
2806,33481,,,35620
2807,33489,,,35628
2808,33478,,,35617
2809,33479,,,35618
2810,33496,,,35635
2811,33491,,,35630
2812,33474,2017-01-18 03:41:34.370117+00:00,2017-04-01 02:49:27.381935+00:00,35614
2813,33477,2017-01-18 03:42:34.384567+00:00,2017-04-01 02:51:38.700879+00:00,35614
2814,33484,,,35623
2815,33502,,,35641
2816,33504,,,35643
2817,33510,,,35651
2818,46049,,,49204
2819,33511,,,35653
2820,45105,,,48227
2821,33513,,,35655
2822,33527,,,35670
2823,33536,2017-01-18 19:48:47.899125+00:00,2017-09-19 20:46:29.217900+00:00,35679
2824,44158,,,47199
2825,33515,,,35657
2826,33523,,,35666
2827,33516,,,35658
2828,33529,,,35672
2829,33528,,,35671
2830,33533,,,35676
2831,33534,,,35677
2832,33535,,,35678
2833,33514,,,35656
2834,33531,,,35674
2835,33537,,,35680
2836,33547,,,35691
2837,33530,,,35673
2838,33539,,,35682
2839,44160,,,47201
2840,33545,,,35689
2841,46050,,,49205
2842,33538,,,35681
2843,33554,,,35697
2844,33542,,,35685
2845,33556,,,35699
2846,33544,,,35687
2847,33540,,,35683
2848,33574,2017-01-19 00:55:29.817755+00:00,2017-03-21 17:45:06.093104+00:00,35717
2849,33563,2017-02-15 20:45:16.879589+00:00,2017-05-31 20:28:06.671027+00:00,35706
2850,33580,,,35724
2851,33565,,,35708
2852,33576,,,35719
2853,33566,,,35709
2854,33575,,,35718
2855,33570,,,35713
2856,33555,,,35698
2857,33567,,,35710
2858,33578,,,35722
2859,35285,,,37460
2860,46051,,,49206
2861,33577,,,35720
2862,33572,,,35715
2863,33579,,,35723
2864,33582,,,35727
2865,33573,,,35716
2866,33584,,,35729
2867,33558,,,35701
2868,33606,,,35750
2869,33564,,,35707
2870,33561,2017-01-18 23:29:55.735599+00:00,2017-01-25 06:37:01.926479+00:00,35704
2871,45107,2017-03-29 03:14:55.940245+00:00,2017-04-13 01:25:12.363324+00:00,48229
2872,33608,,,35752
2873,45108,,,48230
2874,33617,,,35762
2875,33594,,,35738
2876,33603,,,35747
2877,33591,,,35735
2878,33599,,,35743
2879,33592,,,35736
2880,33598,,,35742
2881,33609,,,35753
2882,33605,,,35749
2883,33612,,,35756
2884,33614,,,35758
2885,33596,,,35740
2886,44162,,,47203
2887,33589,2017-01-19 03:15:23.562566+00:00,2017-01-19 03:57:56.071493+00:00,34677
2888,33654,,,35802
2889,33595,2017-01-26 01:19:56.325472+00:00,2017-02-11 14:57:46.084839+00:00,35739
2890,33615,,,35759
2891,33659,,,35807
2892,33619,,,35765
2893,33625,,,35772
2894,33620,,,35767
2895,33652,,,35799
2896,33649,,,35796
2897,33626,,,35773
2898,33651,,,35798
2899,33661,,,35810
2900,33590,2017-01-19 03:15:54.623715+00:00,2017-01-19 03:58:08.725179+00:00,34677
2901,33604,,,35748
2902,33597,2017-01-19 17:39:37.763443+00:00,2017-03-17 20:32:05.844706+00:00,35741
2903,33668,2017-01-19 23:18:05.747107+00:00,2017-04-19 02:16:02.338683+00:00,35816
2904,33665,,,35813
2905,33662,,,35811
2906,33634,,,35780
2907,44164,2017-03-23 05:13:51.635355+00:00,2017-03-28 17:21:53.256713+00:00,47205
2908,33642,,,35789
2909,33644,,,35791
2910,33636,,,35782
2911,33629,,,35776
2912,45109,,,48232
2913,33633,,,35779
2914,33645,,,35792
2915,33593,2017-01-19 04:02:16+00:00,2017-07-16 03:29:07.655668+00:00,35737
2916,33666,,,35814
2917,33670,,,35818
2918,33646,,,35793
2919,33638,2017-01-19 19:43:45.037748+00:00,2017-02-03 18:35:42.501535+00:00,35785
2920,33691,,,35838
2921,33689,,,35836
2922,33675,,,35822
2923,33683,,,35830
2924,33680,,,35827
2925,33682,,,35829
2926,33681,,,35828
2927,33677,,,35824
2928,33676,,,35823
2929,33632,2017-01-19 20:26:19.957419+00:00,2017-01-30 15:00:39.083776+00:00,35778
2930,33699,,,35844
2931,33692,,,35839
2932,33694,,,35841
2933,33695,,,35842
2934,33684,,,35831
2935,33700,,,35845
2936,33718,,,35863
2937,33701,,,35846
2938,33693,,,35840
2939,33679,,,35826
2940,33704,,,35849
2941,33719,,,35864
2942,33706,,,35851
2943,33735,,,35880
2944,33720,,,35865
2945,33709,,,35854
2946,33726,,,35871
2947,46056,,,49211
2948,33710,,,35855
2949,33716,,,35861
2950,33717,,,35862
2951,33724,,,35869
2952,33729,,,35874
2953,33727,,,35872
2954,33731,,,35876
2955,33733,,,35878
2956,33728,,,35873
2957,33738,,,35883
2958,33725,,,35870
2959,33702,,,35847
2960,33740,,,35885
2961,44167,,,47209
2962,33743,,,35887
2963,33707,,,35852
2964,33764,,,35908
2965,33752,,,35895
2966,33745,,,35889
2967,33751,,,35894
2968,33750,,,35893
2969,33756,,,35900
2970,33760,2017-01-24 06:11:31.854147+00:00,2017-05-16 00:00:26.509666+00:00,35904
2971,33762,,,35906
2972,33763,,,35907
2973,33744,2017-01-20 18:49:26.829273+00:00,2017-05-15 19:58:33.233716+00:00,35888
2974,33818,,,35964
2975,33820,,,35966
2976,33759,2017-01-28 16:36:39.961175+00:00,2017-09-29 18:35:44.307552+00:00,35903
2977,33773,,,35917
2978,33775,,,35919
2979,33771,,,35915
2980,33814,,,35960
2981,33815,,,35961
2982,33819,,,35965
