,id,date_cancelled,date_resumed
924,7995,2017-03-05 21:27:25.969853+00:00,
925,7997,2017-03-05 21:39:32.123867+00:00,
926,7998,2017-03-05 23:06:03.891543+00:00,
927,7999,2017-03-05 23:14:16.071598+00:00,
928,8000,2017-03-06 01:55:13.567654+00:00,2017-03-06 01:56:41.257285+00:00
929,8001,2017-03-06 02:02:09.172032+00:00,
930,8002,2017-03-06 02:35:33.307883+00:00,2017-03-06 02:37:12.361011+00:00
931,8005,2017-03-06 03:49:23.857878+00:00,
932,8007,2017-03-06 06:07:26.997881+00:00,
933,8008,2017-03-06 07:39:17.795330+00:00,
934,7952,2017-03-04 16:28:04.450998+00:00,2017-03-10 00:20:47.624713+00:00
935,8003,2017-03-06 02:38:36.546922+00:00,2017-03-13 17:06:41.912004+00:00
936,7964,2017-03-04 18:54:36.410988+00:00,2017-04-01 05:12:43.403632+00:00
937,7990,2017-03-05 16:16:22.478589+00:00,2017-06-24 04:46:20.960044+00:00
938,7969,2017-03-04 21:18:26.650485+00:00,2017-07-07 15:10:48.398102+00:00
939,7966,2017-03-04 19:10:42.259078+00:00,2017-10-03 17:32:47.937359+00:00
940,8015,2017-03-06 17:51:25.739949+00:00,
941,8017,2017-03-06 18:16:01.303030+00:00,
942,8019,2017-03-06 18:21:31.282806+00:00,
943,8021,2017-03-06 18:55:56.596402+00:00,
944,8022,2017-03-06 18:57:45.714927+00:00,
945,8023,2017-03-06 19:15:52.224062+00:00,
946,8029,2017-03-06 21:48:47.257735+00:00,
947,8030,2017-03-06 22:02:29.896609+00:00,
948,8031,2017-03-06 22:16:38.603886+00:00,
949,8033,2017-03-06 22:47:50.101857+00:00,
950,8034,2017-03-06 22:53:15.653939+00:00,
951,8036,2017-03-06 23:15:51.440464+00:00,
952,8038,2017-03-06 23:29:06.634513+00:00,
953,8043,2017-03-06 23:46:01.214885+00:00,
954,8049,2017-03-07 03:43:01.221280+00:00,
955,8050,2017-03-07 03:56:30.051787+00:00,
956,8046,2017-03-07 00:51:55.370570+00:00,2017-03-07 06:00:25.259425+00:00
957,8052,2017-03-07 06:00:43.512153+00:00,
958,8055,2017-03-07 17:17:01.713531+00:00,
959,8062,2017-03-07 19:41:42.798223+00:00,2017-03-07 19:58:32.542436+00:00
960,8063,2017-03-07 19:58:57.518472+00:00,
961,8065,2017-03-07 20:54:07.303295+00:00,
962,8066,2017-03-07 21:54:15.650476+00:00,
963,8068,2017-03-07 22:35:20.076585+00:00,
964,8069,2017-03-07 22:37:13.959079+00:00,
965,8070,2017-03-07 22:53:08.131870+00:00,
966,8010,2017-03-06 15:46:10.099232+00:00,2017-03-07 23:54:31.892594+00:00
967,8073,2017-03-08 00:21:12.821433+00:00,2017-03-08 00:22:21.306137+00:00
968,8074,2017-03-08 00:22:22.178676+00:00,
969,8079,2017-03-08 01:39:55.885401+00:00,
970,8082,2017-03-08 03:16:44.316815+00:00,
971,8083,2017-03-08 03:30:27.215056+00:00,
972,8047,2017-03-07 03:19:52.641221+00:00,2017-03-08 17:23:54.480118+00:00
973,8159,2017-03-09 17:43:24.961953+00:00,
974,8025,2017-03-06 20:51:06.009299+00:00,2017-03-16 17:50:19.312824+00:00
975,8060,2017-03-07 18:23:15.777515+00:00,2017-04-17 19:28:41.467017+00:00
976,8024,2017-03-06 19:42:45.243792+00:00,2017-05-05 07:29:03.968963+00:00
977,8067,2017-03-07 22:13:52.578148+00:00,2017-05-25 22:33:05.267164+00:00
978,8158,2017-03-09 17:42:24.627060+00:00,2017-06-01 14:23:33.984231+00:00
979,8020,2017-03-06 18:31:36.888149+00:00,2017-07-11 17:22:43.170763+00:00
980,8013,2017-03-06 17:09:29.841905+00:00,2017-11-24 18:45:46.182069+00:00
981,8056,2017-03-07 17:18:12.209589+00:00,2018-04-03 16:23:24.607277+00:00
982,8161,2017-03-09 18:15:48.452737+00:00,2017-03-09 18:15:49+00:00
983,8086,2017-03-08 04:37:39.956554+00:00,
984,8088,2017-03-08 05:46:13.033434+00:00,
985,8089,2017-03-08 06:08:52.036613+00:00,
986,8090,2017-03-08 06:43:42.556848+00:00,
987,8092,2017-03-08 07:06:24.517165+00:00,
988,8094,2017-03-08 08:06:49.129592+00:00,2017-03-08 08:07:28.742055+00:00
989,8095,2017-03-08 08:08:18.849828+00:00,
990,8097,2017-03-08 15:02:18.176749+00:00,
991,8100,2017-03-08 16:47:59.607737+00:00,
992,8102,2017-03-08 17:15:07.851861+00:00,
993,8104,2017-03-08 17:59:31.279843+00:00,
994,8105,2017-03-08 17:59:46.415249+00:00,
995,8107,2017-03-08 18:34:17.986121+00:00,
996,8108,2017-03-08 18:34:59.304701+00:00,
997,8110,2017-03-08 19:15:36.138800+00:00,
998,8111,2017-03-08 19:34:44.921242+00:00,
999,8112,2017-03-08 20:01:19.092142+00:00,
1000,8115,2017-03-08 20:18:39.929103+00:00,
1001,8116,2017-03-08 20:21:37.624742+00:00,
1002,8122,2017-03-08 21:47:49.921099+00:00,2017-03-08 21:53:23.806740+00:00
1003,8125,2017-03-08 22:15:51.251384+00:00,
1004,7508,2017-02-21 06:24:58.035197+00:00,2017-03-08 22:18:53.902971+00:00
1005,8126,2017-03-08 22:28:23.052832+00:00,
1006,8127,2017-03-08 23:00:59.927001+00:00,
1007,8129,2017-03-08 23:31:24.024116+00:00,
1008,8131,2017-03-08 23:54:46.088604+00:00,
1009,8132,2017-03-09 01:07:06.897142+00:00,
1010,8133,2017-03-09 01:07:34.892628+00:00,
1011,8135,2017-03-09 01:41:05.718904+00:00,
1012,8136,2017-03-09 01:42:08.895771+00:00,
1013,8137,2017-03-09 01:42:43.124160+00:00,
1014,8141,2017-03-09 02:37:17.469835+00:00,
1015,8143,2017-03-09 02:39:16.061723+00:00,
1016,8144,2017-03-09 02:45:06.261813+00:00,
1017,8145,2017-03-09 02:59:23.104655+00:00,
1018,8147,2017-03-09 04:50:11.463382+00:00,
1019,8155,2017-03-09 15:33:32.471819+00:00,2017-03-17 03:42:22.290588+00:00
1020,8138,2017-03-09 01:56:32.864038+00:00,2017-03-18 10:00:32.560952+00:00
1021,8128,2017-03-08 23:16:26.374885+00:00,2017-03-20 13:30:10.461875+00:00
1022,8103,2017-03-08 17:54:58.318970+00:00,2017-02-23 19:33:27.292574+00:00
1023,8157,2017-03-09 17:04:38.117794+00:00,2017-06-21 20:30:09.951790+00:00
1024,8140,2017-03-09 02:22:49.241958+00:00,2017-07-20 06:16:12.794690+00:00
1025,8124,2017-03-08 22:05:27.123669+00:00,2017-10-23 16:28:06.585837+00:00
1026,8117,2017-03-08 20:38:03.368719+00:00,2017-12-04 16:13:24.916891+00:00
1027,8130,2017-03-08 23:33:49.093053+00:00,2018-03-22 23:43:46.654161+00:00
1028,8162,2017-03-09 18:15:49.899357+00:00,
1029,8163,2017-03-09 18:30:18.933275+00:00,
1030,8165,2017-03-09 18:30:52.602594+00:00,
1031,8166,2017-03-09 18:45:23.996394+00:00,
1032,8168,2017-03-09 18:57:02.364784+00:00,
1033,8170,2017-03-09 19:32:10.996880+00:00,
1034,8171,2017-03-09 19:32:15.384524+00:00,
1035,8172,2017-03-09 19:54:43.127738+00:00,
1036,8084,2017-03-08 03:39:20.576152+00:00,2017-03-09 20:40:08.718261+00:00
1037,8176,2017-03-09 20:51:18.134860+00:00,
1038,8178,2017-03-09 21:01:36.923583+00:00,
1039,8182,2017-03-09 22:16:04.625018+00:00,
1040,8183,2017-03-09 22:17:17.746803+00:00,
1041,8185,2017-03-10 00:37:00.688327+00:00,
1042,8190,2017-03-10 01:29:05.902678+00:00,
1043,8192,2017-03-10 02:47:06.461840+00:00,
1044,8196,2017-03-10 06:04:40.420503+00:00,
1045,8198,2017-03-10 08:59:25.535321+00:00,
1046,8177,2017-03-09 20:52:31.104531+00:00,2017-03-10 14:19:31.265762+00:00
1047,8201,2017-03-10 15:44:23.990390+00:00,
1048,8134,2017-03-09 01:21:35.056815+00:00,2017-03-10 15:45:32.695822+00:00
1049,8209,2017-03-10 18:19:21.487695+00:00,
1050,8210,2017-03-10 18:22:51.018667+00:00,
1051,8211,2017-03-10 18:22:57.692205+00:00,
1052,8212,2017-03-10 18:28:25.992320+00:00,
1053,8213,2017-03-10 18:53:08.720116+00:00,
1054,8214,2017-03-10 19:51:13.915686+00:00,
1055,8217,2017-03-10 20:45:59.927456+00:00,
1056,8218,2017-03-10 21:18:32.114997+00:00,
1057,8220,2017-03-10 22:20:29.237251+00:00,
1058,8205,2017-03-10 17:08:18.690636+00:00,2017-03-13 16:01:23.897179+00:00
1059,8204,2017-03-10 17:02:38.001793+00:00,2017-03-23 18:03:04.617935+00:00
1060,8299,2017-03-13 18:01:09.661495+00:00,2017-03-23 18:58:24.287034+00:00
1061,8822,2017-03-26 00:30:43.382192+00:00,
1062,8179,2017-03-09 21:38:50.978624+00:00,2017-03-27 22:20:42.304352+00:00
1063,8184,2017-03-09 23:17:18.071126+00:00,2017-04-03 04:25:28.725260+00:00
1064,8351,2017-03-15 01:12:07.620831+00:00,2019-02-12 16:36:14.217241+00:00
1065,8167,2017-03-09 18:54:48.455719+00:00,2017-04-12 17:32:40.741680+00:00
1066,8200,2017-03-10 15:11:43.353934+00:00,2017-04-12 22:43:36.087385+00:00
1067,9812,2017-04-21 04:13:52.023468+00:00,
1068,9817,2017-04-21 12:01:34.187025+00:00,
1069,8194,2017-03-10 04:22:17.844897+00:00,2017-08-05 05:33:12.479996+00:00
1070,9824,2017-04-21 17:25:49.552955+00:00,2017-08-18 20:24:12.483744+00:00
1071,10130,2017-04-29 18:11:08.088880+00:00,2017-11-18 06:01:27.328223+00:00
1072,8174,2017-03-09 20:41:27.302779+00:00,2018-01-03 21:15:57.258032+00:00
1073,8207,2017-03-10 17:26:04.040099+00:00,2018-04-14 00:17:59.705676+00:00
1074,8191,2017-03-10 02:46:53.145307+00:00,2018-08-06 19:32:40.096042+00:00
1075,8221,2017-03-10 22:23:20.613015+00:00,
1076,8226,2017-03-11 02:04:22.231655+00:00,
1077,8228,2017-03-11 02:46:42.614855+00:00,
1078,8231,2017-03-11 03:25:51.996045+00:00,
1079,8232,2017-03-11 03:44:09.661591+00:00,
1080,8234,2017-03-11 04:15:59.450860+00:00,
1081,8238,2017-03-11 05:04:23.160772+00:00,
1082,8242,2017-03-11 08:04:40.179784+00:00,
1083,8244,2017-03-11 16:18:01.121457+00:00,
1084,8247,2017-03-11 16:25:14.944326+00:00,
1085,8249,2017-03-11 17:03:31.256223+00:00,
1086,8006,2017-03-06 05:06:37.072762+00:00,2017-03-11 17:57:30.671053+00:00
1087,8250,2017-03-11 17:58:54.849442+00:00,
1088,8256,2017-03-11 19:10:42.494785+00:00,
1089,8265,2017-03-11 20:35:32.563966+00:00,
1090,8269,2017-03-12 06:05:31.379798+00:00,
1091,8270,2017-03-12 16:26:18.086187+00:00,
1092,8272,2017-03-12 23:22:41.306883+00:00,
1093,8276,2017-03-13 01:05:41.903980+00:00,
1094,8278,2017-03-13 03:57:01.459077+00:00,
1095,8279,2017-03-13 04:41:38.674195+00:00,
1096,8280,2017-03-13 05:26:41.987677+00:00,
1097,8282,2017-03-13 09:11:30.816393+00:00,
1098,8271,2017-03-12 20:23:04.504420+00:00,2017-03-13 10:01:25.767459+00:00
1099,8284,2017-03-13 14:22:30.747287+00:00,
1100,8291,2017-03-13 16:12:33.209698+00:00,
1101,8268,2017-03-11 22:12:51.733752+00:00,2017-03-14 03:34:12.707416+00:00
1102,8297,2017-03-13 17:49:28.266037+00:00,2017-03-14 19:35:04.080522+00:00
1103,8258,2017-03-11 19:19:36.676496+00:00,2017-03-15 15:20:04.484956+00:00
1104,8287,2017-03-13 15:48:17.522564+00:00,2017-03-24 22:44:13.455104+00:00
1105,8240,2017-03-11 05:52:06.942295+00:00,2017-03-25 02:56:50.689796+00:00
1106,8274,2017-03-13 00:26:14.062638+00:00,2017-03-18 14:25:39.255007+00:00
1107,8223,2017-03-10 23:43:41.295325+00:00,2017-03-02 17:40:49.619059+00:00
1108,8283,2017-03-13 13:32:14.511560+00:00,2017-04-06 18:03:16.286295+00:00
1109,8264,2017-03-11 20:22:31.050330+00:00,2017-04-07 04:19:30.826137+00:00
1110,8293,2017-03-13 17:04:13.128920+00:00,2017-04-29 15:02:15.019719+00:00
1111,8230,2017-03-11 03:16:21.569119+00:00,2017-05-09 01:41:24.944918+00:00
1112,8254,2017-03-11 18:16:34.143040+00:00,2017-06-14 00:06:27.588718+00:00
1113,8224,2017-03-11 00:26:03.537807+00:00,2017-06-18 17:45:17.379329+00:00
1114,8289,2017-03-13 16:05:58.734340+00:00,2017-06-23 18:05:45.665360+00:00
1115,8285,2017-03-13 15:10:42.352947+00:00,2017-04-02 23:54:00+00:00
1116,8237,2017-03-11 05:01:01.186521+00:00,2018-06-13 15:41:14.399288+00:00
1117,8302,2017-03-13 18:44:54.536421+00:00,
1118,8303,2017-03-13 18:49:28.060523+00:00,
1119,8305,2017-03-13 19:11:45.947570+00:00,
1120,8306,2017-03-13 19:23:31.486379+00:00,
1121,8307,2017-03-13 19:31:38.492835+00:00,
1122,8311,2017-03-13 20:00:53.064833+00:00,
1123,8315,2017-03-13 22:24:04.750286+00:00,
1124,8320,2017-03-14 02:04:22.328200+00:00,
1125,8321,2017-03-14 02:18:58.691731+00:00,2017-03-14 02:28:48.621034+00:00
1126,8322,2017-03-14 02:32:58.946191+00:00,
1127,8324,2017-03-14 03:16:39.467278+00:00,
1128,8325,2017-03-14 04:02:57.207219+00:00,
1129,8326,2017-03-14 04:39:59.518397+00:00,
1130,8330,2017-03-14 07:29:56.587331+00:00,
1131,8331,2017-03-14 16:20:53.643103+00:00,
1132,8035,2017-03-06 23:04:55.989965+00:00,2017-03-14 16:27:01.007160+00:00
1133,8332,2017-03-14 16:49:44.476137+00:00,
1134,8336,2017-03-14 19:07:57.896631+00:00,
1135,8337,2017-03-14 19:12:51.332217+00:00,
1136,8338,2017-03-14 19:27:07.929485+00:00,
1137,8340,2017-03-14 19:46:36.864862+00:00,
1138,8342,2017-03-14 20:17:48.104785+00:00,
1139,8345,2017-03-14 20:59:05.447594+00:00,
1140,8346,2017-03-14 21:00:15.155077+00:00,
1141,8347,2017-03-14 21:36:33.493232+00:00,
1142,8348,2017-03-14 22:06:05.528643+00:00,
1143,8349,2017-03-14 22:43:38.977645+00:00,
1144,8352,2017-03-15 05:33:51.747984+00:00,
1145,8353,2017-03-15 06:13:16.100218+00:00,
1146,8354,2017-03-15 06:50:00.788080+00:00,
1147,8355,2017-03-15 13:08:05.448306+00:00,
1148,8357,2017-03-15 13:41:03.500767+00:00,
1149,8358,2017-03-15 13:48:43.054195+00:00,
1150,8359,2017-03-15 14:53:57.698497+00:00,
1151,8301,2017-03-13 18:07:37.108206+00:00,2017-03-24 16:51:42.069424+00:00
1152,8356,2017-03-15 13:31:52.064977+00:00,2017-06-12 16:50:58.275614+00:00
1153,8318,2017-03-14 01:28:41.265100+00:00,2017-06-26 03:00:20.741028+00:00
1154,8316,2017-03-13 23:10:18.197135+00:00,2017-06-26 19:26:39.533262+00:00
1155,8334,2017-03-14 18:30:15.035870+00:00,2017-08-20 21:04:17.491992+00:00
1156,8319,2017-03-14 01:33:16.740226+00:00,2017-10-06 01:35:03.372308+00:00
1157,8323,2017-03-14 03:10:18.474099+00:00,2018-11-21 04:42:47.375095+00:00
1158,8520,2017-03-18 18:28:30.039915+00:00,
1159,8368,2017-03-15 16:26:15.839443+00:00,
1160,8370,2017-03-15 16:52:32.388207+00:00,
1161,8371,2017-03-15 16:59:24.250518+00:00,
1162,8374,2017-03-15 17:31:05.387285+00:00,
1163,8375,2017-03-15 17:34:41.504060+00:00,
1164,8376,2017-03-15 17:45:54.000906+00:00,2017-03-15 17:48:49.544261+00:00
1165,8377,2017-03-15 17:50:32.383662+00:00,
1166,8378,2017-03-15 17:51:40.233663+00:00,
1167,8379,2017-03-15 18:00:58.327663+00:00,
1168,8380,2017-03-15 18:18:10.495352+00:00,
1169,8381,2017-03-15 18:44:11.241379+00:00,
1170,8382,2017-03-15 19:00:14.474820+00:00,
1171,8383,2017-03-15 19:15:05.198937+00:00,
1172,8387,2017-03-15 20:05:56.133330+00:00,
1173,8388,2017-03-15 20:33:08.642528+00:00,
1174,8389,2017-03-15 20:49:59.899034+00:00,
1175,8391,2017-03-15 20:52:00.616215+00:00,
1176,8392,2017-03-15 20:55:26.288474+00:00,
1177,8393,2017-03-15 21:00:06.351825+00:00,
1178,8394,2017-03-15 21:08:45.489555+00:00,
1179,8395,2017-03-15 21:11:22.368794+00:00,
1180,8396,2017-03-15 21:46:56.684921+00:00,
1181,8397,2017-03-15 22:06:15.087317+00:00,
1182,8085,2017-03-08 04:08:35.135558+00:00,2017-03-15 22:11:28.831131+00:00
1183,8399,2017-03-16 00:00:52.665986+00:00,
1184,8400,2017-03-16 00:03:56.560660+00:00,
1185,8401,2017-03-16 01:02:21.576663+00:00,
1186,8403,2017-03-16 01:49:00.313551+00:00,
1187,8404,2017-03-16 01:49:40.057498+00:00,
1188,8407,2017-03-16 02:34:29.336791+00:00,
1189,8409,2017-03-16 03:50:17.041727+00:00,
1190,8410,2017-03-16 04:23:21.786396+00:00,
1191,8411,2017-03-16 05:14:47.771855+00:00,
1192,8412,2017-03-16 05:39:41.926556+00:00,
1193,8413,2017-03-16 06:03:22.319030+00:00,
1194,8416,2017-03-16 15:40:03.390059+00:00,
1195,8417,2017-03-16 16:17:29.527571+00:00,
1196,8419,2017-03-16 17:02:13.464997+00:00,
1197,8421,2017-03-16 17:28:16.769630+00:00,
1198,8422,2017-03-16 17:28:53.154819+00:00,
1199,8424,2017-03-16 17:42:21.140524+00:00,
1200,8425,2017-03-16 18:12:35.653656+00:00,
1201,8428,2017-03-16 18:17:21.776702+00:00,
1202,8429,2017-03-16 18:20:41.463181+00:00,
1203,8432,2017-03-16 19:00:12.451503+00:00,
1204,8408,2017-03-16 03:28:56.454171+00:00,2017-03-23 06:15:02.704251+00:00
1205,8386,2017-03-15 20:03:22.528653+00:00,2017-03-25 02:52:44.759675+00:00
1206,8406,2017-03-16 02:14:39.306561+00:00,2017-04-03 16:46:53.039508+00:00
1207,8373,2017-03-15 17:31:01.660847+00:00,2017-05-08 19:17:14.009256+00:00
1208,8405,2017-03-16 01:52:30.231451+00:00,2017-07-19 15:14:56.138512+00:00
1209,8398,2017-03-15 22:13:32.604251+00:00,2017-08-31 03:29:18.128247+00:00
1210,8415,2017-03-16 15:37:57.827628+00:00,2018-06-01 23:22:51.756988+00:00
1211,8523,2017-03-18 18:55:45.407307+00:00,
1212,8435,2017-03-16 21:10:05.659141+00:00,
1213,8436,2017-03-16 22:13:34.157112+00:00,
1214,8437,2017-03-16 22:15:39.693636+00:00,2017-03-16 22:23:55.328161+00:00
1215,8438,2017-03-16 22:25:32.408097+00:00,
1216,8441,2017-03-16 23:09:57.765912+00:00,
1217,8442,2017-03-16 23:29:09.603060+00:00,
1218,8444,2017-03-17 00:07:20.953808+00:00,
1219,8446,2017-03-17 02:57:59.749728+00:00,
1220,8448,2017-03-17 05:36:44.008860+00:00,
1221,8450,2017-03-17 13:42:22.328247+00:00,
1222,8451,2017-03-17 13:54:12.124376+00:00,
1223,8453,2017-03-17 14:21:54.357125+00:00,
1224,8454,2017-03-17 16:11:59.034442+00:00,
1225,8456,2017-03-17 16:20:51.249285+00:00,
1226,8457,2017-03-17 17:14:30.563656+00:00,
1227,8458,2017-03-17 17:14:59.489138+00:00,
1228,8459,2017-03-17 17:26:21.288229+00:00,2017-03-17 17:27:59.990146+00:00
1229,8426,2017-03-16 18:13:28.636249+00:00,2017-03-17 18:25:28.423164+00:00
1230,8464,2017-03-17 18:43:19.185010+00:00,
1231,8465,2017-03-17 18:43:47.500007+00:00,
1232,8466,2017-03-17 18:46:02.107494+00:00,
1233,8468,2017-03-17 18:59:50.578314+00:00,
1234,8471,2017-03-17 20:23:18.703484+00:00,
1235,8472,2017-03-17 20:32:05.849938+00:00,
1236,8473,2017-03-17 20:33:17.555494+00:00,
1237,8475,2017-03-17 20:36:24.459481+00:00,
1238,8476,2017-03-17 21:09:00.883540+00:00,
1239,8477,2017-03-17 22:13:04.415594+00:00,
1240,8478,2017-03-17 22:28:59.921208+00:00,
1241,8483,2017-03-17 23:13:28.480132+00:00,
1242,8484,2017-03-17 23:47:43.318493+00:00,
1243,8485,2017-03-17 23:55:01.615980+00:00,
1244,8487,2017-03-18 02:10:01.012915+00:00,
1245,8488,2017-03-18 02:30:25.074186+00:00,
1246,8493,2017-03-18 04:29:24.694025+00:00,
1247,8496,2017-03-18 04:57:23.240817+00:00,
1248,8497,2017-03-18 04:59:12.894296+00:00,
1249,8498,2017-03-18 06:21:53.340786+00:00,
1250,8499,2017-03-18 06:46:08.846062+00:00,
1251,8501,2017-03-18 14:06:49.681475+00:00,
1252,8504,2017-03-18 15:23:15.280602+00:00,
1253,8506,2017-03-18 16:10:58.064184+00:00,
1254,8507,2017-03-18 16:15:46.150678+00:00,
1255,8511,2017-03-18 17:12:45.793399+00:00,
1256,8512,2017-03-18 17:14:29.492632+00:00,
1257,8514,2017-03-18 17:32:04.376474+00:00,
1258,8489,2017-03-18 03:32:03.665038+00:00,2017-05-05 18:27:55.635621+00:00
1259,8513,2017-03-18 17:29:58.868096+00:00,2017-05-06 13:12:45.447295+00:00
1260,8479,2017-03-17 22:29:58.490310+00:00,2017-05-10 22:26:31.933881+00:00
1261,8508,2017-03-18 16:53:54.858687+00:00,2017-05-16 16:40:23.001053+00:00
1262,8495,2017-03-18 04:35:20.493622+00:00,2017-06-24 16:59:59.630388+00:00
1263,8510,2017-03-18 17:11:30.544229+00:00,2017-11-16 20:26:59.215076+00:00
1264,8516,2017-03-18 17:42:06.030315+00:00,
1265,8517,2017-03-18 17:44:10.003480+00:00,
1266,8518,2017-03-18 17:49:34.228370+00:00,
1267,8528,2017-03-18 20:21:14.415848+00:00,
1268,8530,2017-03-18 20:57:45.288145+00:00,
1269,8532,2017-03-18 21:02:21.902407+00:00,
1270,8529,2017-03-18 20:42:21.170409+00:00,2017-03-18 21:06:21.137098+00:00
1271,8536,2017-03-18 23:59:45.008672+00:00,
1272,8544,2017-03-19 15:59:29.862336+00:00,
1273,8545,2017-03-19 16:03:41.692584+00:00,
1274,8547,2017-03-19 18:01:16.669073+00:00,
1275,8548,2017-03-19 20:03:09.703272+00:00,
1276,8553,2017-03-19 22:56:52.432186+00:00,
1277,8554,2017-03-20 01:58:36.377729+00:00,
1278,8557,2017-03-20 03:00:45.645028+00:00,
1279,8558,2017-03-20 03:36:22.919757+00:00,
1280,8560,2017-03-20 06:30:17.923293+00:00,
1281,8561,2017-03-20 14:00:52.812184+00:00,
1282,8564,2017-03-20 15:28:38.713353+00:00,
1283,8566,2017-03-20 16:25:07.744392+00:00,
1284,8567,2017-03-20 16:27:06.597534+00:00,
1285,8569,2017-03-20 16:27:51.474165+00:00,
1286,8571,2017-03-20 16:40:16.644810+00:00,
1287,8350,2017-03-14 23:22:27.757388+00:00,2017-03-20 16:45:29.057190+00:00
1288,8574,2017-03-20 17:16:16.632673+00:00,
1289,8576,2017-03-20 17:51:49.534582+00:00,
1290,8579,2017-03-20 18:53:27.130546+00:00,
1291,8580,2017-03-20 19:01:48.156611+00:00,
1292,8582,2017-03-20 19:21:23.254071+00:00,
1293,8583,2017-03-20 19:25:59.304063+00:00,
1294,8586,2017-03-20 20:26:09.332058+00:00,
1295,8588,2017-03-20 20:32:14.714345+00:00,
1296,8590,2017-03-20 20:32:59.305422+00:00,
1297,8591,2017-03-20 20:42:31.541491+00:00,
1298,8593,2017-03-20 20:45:41.139241+00:00,
1299,8594,2017-03-20 20:45:47.239854+00:00,
1300,8595,2017-03-20 20:45:49.039121+00:00,
1301,8596,2017-03-20 20:47:16.648585+00:00,
1302,8598,2017-03-20 20:49:49.531821+00:00,
1303,8600,2017-03-20 21:21:45.892453+00:00,
1304,8572,2017-03-20 16:48:40.535419+00:00,2017-03-25 11:12:12.553096+00:00
1305,8581,2017-03-20 19:03:35.231965+00:00,2017-03-22 16:16:35.786251+00:00
1306,8555,2017-03-20 02:11:26.517915+00:00,2017-04-10 06:42:34.025050+00:00
1307,8537,2017-03-19 00:17:44.557387+00:00,2017-04-14 16:23:16.733979+00:00
1308,8551,2017-03-19 20:42:48.248515+00:00,2017-04-21 20:53:57.180800+00:00
1309,8534,2017-03-18 22:05:44.515754+00:00,2017-05-06 15:39:49.330719+00:00
1310,8559,2017-03-20 04:23:42.920137+00:00,2017-05-26 18:50:07.270251+00:00
1311,8526,2017-03-18 19:32:56.487608+00:00,2017-07-30 22:05:13.274135+00:00
1312,8522,2017-03-18 18:35:34.917100+00:00,2018-02-09 01:53:09.662365+00:00
1313,8531,2017-03-18 21:02:21.438025+00:00,2017-03-18 21:02:21.500000+00:00
1314,8541,2017-03-19 06:27:22.371447+00:00,2018-12-25 22:31:23.987746+00:00
1315,8521,2017-03-18 18:34:08.984678+00:00,2019-02-15 17:08:40.431480+00:00
1316,8601,2017-03-20 21:38:36.084253+00:00,
1317,8605,2017-03-20 22:47:31.854513+00:00,
1318,8606,2017-03-20 23:09:17.461468+00:00,
1319,8610,2016-08-19 19:33:24.978444+00:00,
1320,8613,2016-12-29 04:20:42.594902+00:00,
1321,8614,2017-01-26 21:08:57.520766+00:00,
1322,8855,2017-03-27 17:21:26.310331+00:00,
1323,8616,2016-06-02 05:16:16.560706+00:00,
1324,8618,2016-08-05 17:23:30.453241+00:00,
1325,8619,2017-02-23 23:59:00.807861+00:00,
1326,8620,2016-09-19 20:08:22.996205+00:00,
1327,8624,2016-11-21 16:58:23.500738+00:00,
1328,8626,2016-12-29 04:20:42.594902+00:00,
1329,8627,2016-08-19 19:33:24.978444+00:00,
1330,8628,2017-02-01 17:52:18.106903+00:00,
1331,8633,2017-03-20 23:31:38.451085+00:00,
1332,8634,2017-03-20 23:45:53.683392+00:00,
1333,8636,2017-03-21 00:16:12.515147+00:00,
1334,8637,2017-03-21 00:50:39.820943+00:00,
1335,8642,2017-03-21 16:01:35.204801+00:00,
1336,8644,2017-03-21 17:34:53.642815+00:00,
1337,8645,2017-03-21 17:35:31.718200+00:00,
1338,8646,2017-03-21 17:45:06.093104+00:00,
1339,8647,2017-03-21 17:56:16.180501+00:00,
1340,8648,2017-03-21 18:07:17.853504+00:00,
1341,8653,2017-03-21 20:38:27.753994+00:00,
1342,8654,2017-03-21 20:58:28.235724+00:00,
1343,8655,2017-03-21 21:09:56.052846+00:00,
1344,8656,2017-03-21 21:33:23.005888+00:00,
1345,8657,2017-03-21 22:42:07.791031+00:00,
1346,8658,2017-03-21 22:49:03.474855+00:00,
1347,8662,2017-03-22 00:38:15.405789+00:00,
1348,8664,2017-03-22 02:36:18.862336+00:00,
1349,8665,2017-03-22 02:39:04.425766+00:00,
1350,8667,2017-03-22 06:18:54.457622+00:00,
1351,8668,2017-03-22 06:34:13.975197+00:00,
1352,8669,2017-03-22 12:35:01.167121+00:00,
1353,8670,2017-03-22 14:25:36.824105+00:00,
1354,8671,2017-03-22 15:40:54.920549+00:00,
1355,8672,2017-03-22 15:53:08.267416+00:00,
1356,8673,2017-03-22 15:53:27.127262+00:00,
1357,8641,2017-03-21 12:51:24.685108+00:00,2017-03-22 16:37:06.330953+00:00
1358,8602,2017-03-20 21:40:46.041461+00:00,2017-03-02 02:04:18.568748+00:00
1359,8810,2017-03-25 18:46:59.723139+00:00,
1360,8819,2017-03-25 23:48:31.491006+00:00,
1361,8823,2017-03-26 02:42:26.962219+00:00,
1362,8639,2017-03-21 05:20:13.183705+00:00,2017-04-28 23:10:19.166415+00:00
1363,8660,2017-03-22 00:23:55.932569+00:00,2018-02-09 07:37:35.490895+00:00
